help_cat,help_type,loc,loc_extra,nums,per,text,tid,time
NOT_COVID,OXYGEN_BED,"['vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['24919301374', '7830700501']",['saklani'],"ULE aT Oxygen beds available District Hospital near Vishwanath Chowk, Uttarkashi, Uttarakhand 249193 01374 222 103 Dr Saklani- 7830700501 COVID-19 � , CET ao Verified at 4:19 P.M, 13-05 LLL eet India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:18.961955

NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Covid Aid Resources OA Ge COVID-19 � , RESOURCES R-o8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:24.077360

NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Covid Aid Resources OA Ge COVID-19 � , RESOURCES R-o8 AID , India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:26.871842

NOT_COVID,OXYGEN_BED,"['dehradun', 'wy', 'india']","['dehradun', 'wy', 'india']",['7906953116'],[],"DEHRADUN Ambulance with oxygen support Sonu-7906953116 Verified at 2:55 P.M, 12-05 COVID-19 � , RESOURCES i. 8 ) WY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:29.440872

NOT_COVID,OXYGEN_BED,"['co district hospital', 'vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['co district hospital', 'vishwanath chowk', 'uttarkashi', 'uttarakhand', 'india']","['24919301374', '7830700501']","['fea lee neel', 'saklani', 'brel ano']","UU 0) fea lee NEEL) Co District Hospital Near Vishwanath Chowk, Uttarkashi, Uttarakhand 249193 01374 222 103 Dr Saklani- 7830700501 COVID-19 � , Brel ano Verified at 4:02 P.M, 12-05 AID �, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:32.675527

NOT_COVID,OXYGEN_BED,"['dehradun', 'arhat bazaar', 'lakkhi bagh', 'dehradun', 'uttarakhand', 'india']","['dehradun', 'arhat bazaar', 'lakkhi bagh', 'dehradun', 'uttarakhand', 'india']","['780141255', '+9182731562']",['brel cano'],"DEHRADUN 0) af Bharat Oxygen traders 30�18'55.25N 78 0141-255 Arhat Bazaar, Lakkhi Bagh, Dehradun, Uttarakhand 248001 +91 82731 56206 Call before going once COVID-19 � , Brel Cano Verified at 4:54 P.M, 12-05 AID <�, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:37.694867

NOT_COVID,OXYGEN_BED,['uttarakhand'],['uttarakhand'],[],[],"Hospital Beds ya R UTTARAKHAND COVID-19 � , RESOURCES R-�8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:42.317026

NOT_COVID,OXYGEN_BED,['uttarakhand'],['uttarakhand'],[],[],"Hospital Beds ya R UTTARAKHAND COVID-19 � , RESOURCES R-�8 AID BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:44.546111

NOT_COVID,OXYGEN_BED,"['st', "". stephen's hospital st. stephen's hospital marg"", 'tis hazari', 'new delhi', 'delhi', 'india']","['st', "". stephen's hospital st. stephen's hospital marg"", 'tis hazari', 'new delhi', 'delhi', 'india']","['110054011', '23966021']",[],"18 | OXYGEN BEDS AND NORMAL BEDS AVAILABLE St. Stephen's Hospital St. Stephen's Hospital Marg, Tis Hazari, New Delhi, Delhi 110054 011 2396 6021 COVID-19 � , RESOURCES R-8 AID , Verified at 3:00 P.M, 12-05 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:47.641615

NOT_COVID,OXYGEN_BED,"['upadhyay hospital', 'shaheed mangal pandey marg', 'nanak pura', 'hari nagar', 'new delhi', 'delhi', 'india']","['upadhyay hospital', 'shaheed mangal pandey marg', 'nanak pura', 'hari nagar', 'new delhi', 'delhi', 'india']","['110064011', '25494402', '1125401075']",[],"DELHI 80 oxygen beds available Deen Dayal Upadhyay Hospital Shaheed Mangal Pandey Marg, Nanak Pura, Hari Nagar, New Delhi, Delhi 110064 011 2549 4402, 01125401075 COVID-19 � , RESOURCES BR. 8 AID , Verified at 3:23 P.M, 12-05 India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:50.927197

NOT_COVID,OXYGEN_BED,"['dehradun', 'dehradun kishanpur', 'dehradun', 'uttarakhand', 'india']","['dehradun', 'dehradun kishanpur', 'dehradun', 'uttarakhand', 'india']","['2480090135', '6396741154']",[],"DEHRADUN Beds with oxygen concentrators Vivekananda Netralaya Dehradun Kishanpur, Dehradun, Uttarakhand 248009 0135 273 4356, 6396741154 Taking patients with Spo2 level above 90 COVID-19 � , Get Tee OB Verified at 3:50 P.M, 12-05 EU) et India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:54.510941

NOT_COVID,ICU_BED,"['gurga', 'noble hospital & trauma centre', 'delhi wali masjid', 'no 1', 'badkhal pali rd', 'gurugram', 'haryana', 'india']","['gurga', 'noble hospital & trauma centre', 'delhi wali masjid', 'no 1', 'badkhal pali rd', 'gurugram', 'haryana', 'india']","['12100109266', '9871673949']",[],"GURGAON Oxygen beds and ICU beds (without ventilator) Noble Hospital & Trauma Centre Delhi Wali Masjid, Plot No 1, near, Badkhal Pali Rd, opposite, Sector 48, Gurugram, Haryana 121001 092667 41446, 9871673949 COVID-19 � , RESOURCES @: Verified at 3:32 P.M, 12-05 AID Sed India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T15:59:57.904492

NOT_COVID,OXYGEN_BED,"['tanakpur', 'road', 'champawat', 'uttarakhand', 'india']","['tanakpur', 'road', 'champawat', 'uttarakhand', 'india']",['26252309720'],[],"UTTARAKHAND Few oxygen beds available Jeevan Anmol Multi Speciality Hospital National Highway 125, Tanakpur, Road, Champawat, Uttarakhand 262523 097207 39628 COVID-19 � , RESOURCES B-�y Verified at 3:16 P.M, 12-05 AID Ska India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:01.197618

NOT_COVID,OXYGEN_BED,"['rishikesh virbhadra road', 'shivaji nagar', 'near', 'barrage', 'sturida colony', 'rishikesh', 'uttarakhand']","['rishikesh virbhadra road', 'shivaji nagar', 'near', 'barrage', 'sturida colony', 'rishikesh', 'uttarakhand']","['2492030135', '8475000144']",[],"RISHIKESH (ep Via leew Welle) All India Institute of Medical Science Rishikesh Virbhadra Road Shivaji Nagar, near Barrage, Sturida Colony, Rishikesh, Uttarakhand 249203 0135 246 2927 PRO Office-8475000144 COVID-19 -@: , RESOURCES R-�8 i) wy, Verified at 3:40 P.M, 12-05 Pre Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:04.539752

NOT_COVID,OXYGEN_BED,"['delhi', 'jawaharlal nehru marg', 'delhi gate', 'lnjp colony', 'new delhi', 'delhiy', 'india']","['delhi', 'jawaharlal nehru marg', 'delhi gate', 'lnjp colony', 'new delhi', 'delhiy', 'india']","['110002011', '23236000', '8046820570']",[],"DELHI 400 oxygen beds available Lok Nayak Hospital metro Station Central, Jawaharlal Nehru Marg, near Delhi Gate, LNJP Colony, New Delhi, Delhi 110002 011 2323 6000,08046820570 a (oC) [es neo ae Verified at 3:00 P.M, 12-05 RESOURCES Boy ) WY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:07.854880

NOT_COVID,OXYGEN_BED,"['govt. hospital', 'wy', 'india']","['govt. hospital', 'wy', 'india']",['1125423514'],[],"DELHI 60 OXYGEN BEDS AVAILABLE Acharyashree Bhikshu Govt. Hospital Contact - 01125423514 aoe (C0) nes ae Verified at 3:00 P.M, 12-05 RESOURCES Boy wD) wy, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:10.677978

NOT_COVID,OXYGEN,['india'],['india'],[],[],"Oxygen Refilling 24*7 Wey AHMEDABAD UWA NLTN LeU Teal COVID-19 � , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:18.027396

NOT_COVID,OXYGEN,['india'],['india'],[],[],"Oxygen Refilling 24*7 Wey AHMEDABAD UWA NLTN LeU Teal COVID-19 � , RESOURCES BR. 8 AID oY, India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:21.458628

NOT_COVID,OXYGEN_BED,"['tharpakhna ranchi', 'india']","['tharpakhna ranchi', 'india']",['+9172770224'],[],"Mob. :7 ence b. N MUKHERJEE ey (a) oe) SHREE LAKSHMI AGENCIES DEALS IN : ALL TYPES OF MEDICAL GASES, EQUIPMENTS AND MEDICAL PRODUCTS. NOTE- HOME SERVICE AVAILABLE ADD: JKHERJEE COMPOUND H.8 ROAD THARPAKHNA RANCHI 834001 MwanK = WEAR AXIS BANK | EMAILID - coolabhijeet0998@qmail.com Oxygen refill Needs 12 to 24hrs for refilling Empty cylinder deposit time - 11am to 1pm, 6pm to 8pm +91 72770 22487 COVID-19 �... Verified at 11:47 P.M, 11-05 ei India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:26.251407

NOT_COVID,OXYGEN_BED,"['raya', 'matura']","['raya', 'matura']",['+9181266111'],[],"MATHURA Oxygen refill in Raya, Matura Available at any time for emergency situations +91 81266 11101 -_ COVID-19 -@. . Verified at 12:05 A.M, 12-05 RESOURCES Boy wD) WY, TLE) Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:29.532023

NOT_COVID,OXYGEN_BED,"['naini', 'prayagraj', 'uttar pradesh']","['naini', 'prayagraj', 'uttar pradesh']",['21100872338'],[],"UNA TN| Oy ancl Ew Narayan Gas Service Mewa lal ki bagiya, Naini, Prayagraj, Uttar Pradesh 211008 7233881234 COVID-19 � , RESOURCES @: Verified at 11:04 P.M, 11-05 AID Ace India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:33.383654

NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Hospital Beds PT Lee COVID-19 -@- RESOURCES 4 nT India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:46.842512

NOT_COVID,OXYGEN_BED,['india'],['india'],[],[],"Hospital Beds PT Lee COVID-19 -@- RESOURCES 4 nT India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:49.307577

NOT_COVID,OXYGEN_BED,"['satyawati harishchand hospital', 'narela', 'delhi', 'india']","['satyawati harishchand hospital', 'narela', 'delhi', 'india']",['1127787008'],[],"OXYGEN BEDS AVAILABLE Satyawati Harishchand Hospital , Narela, Delhi-110040 Contact - 01127787008 COVID-19 �... NOT CO ees RESOiD SO: India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:52.054758

NOT_COVID,OXYGEN_BED,"['hahc hospital', 'hamdard nagar', 'd', 'hamdard nagar', 'new delhi']","['hahc hospital', 'hamdard nagar', 'd', 'hamdard nagar', 'new delhi']",['8588890999'],['ravidas'],"OXYGEN BEDS AVAILABLE HAHC Hospital, Hamdard Nagar Guru Ravidas Marg, Block D, Hamdard Nagar, New Delhi, Delhi 110062 Contact - 8588890999 Verified at 9:42 P.M, 11-05 COVID-19 � | RESOURCES @: ry) Bod India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:55.548177

NOT_COVID,OXYGEN_BED,"['rathi hospital', 'najafgarh', 'nangloi', '-', 'najafgarh rd', 'pratap vihar', 'ranhola', 'delhi']","['rathi hospital', 'najafgarh', 'nangloi', '-', 'najafgarh rd', 'pratap vihar', 'ranhola', 'delhi']",['9871173355'],[],"OXYGEN BEDS AVAILABLE Rathi Hospital, Najafgarh 3, Nangloi - Najafgarh Rd, Pratap Vihar, Ranhola, Delhi, 110041 Contact - 9871173355 Verified at 9:37 P.M, 11-05 COVID-19 � | RESOURCES 3: ) BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:00:59.276855

NOT_COVID,OXYGEN_BED,['india'],['india'],['1125423514'],[],"40 OXYGEN BEDS AVAILABLE Acharyashree Bhikshu Govt. Hospital Contact - 01125423514 Verified at 9:43 P.M, 11-05 COVID-19 -@: . RESOURCES R- 8 nD BOs India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:01:02.158928

NOT_COVID,OXYGEN_BED,"['park hospital', 'meera bagh', 'meera enclave', 'outer ring road', 'kashopur', 'new chaukhandi', 'vishnu garden', 'new delhi', 'delhi', 'india']","['park hospital', 'meera bagh', 'meera enclave', 'outer ring road', 'kashopur', 'new chaukhandi', 'vishnu garden', 'new delhi', 'delhi', 'india']",['1145323232'],[],"OXYGEN BEDS AVAILABLE Park Hospital, Meera Bagh Bus Depot, Meera Enclave Outer Ring Road Near Kashopur, New Chaukhandi, Vishnu Garden, New Delhi, Delhi 110018 Contact - 01145323232 Remarks- Accepting patients with 02>90 only COVID-19 �... NOT CCE Es ih Sanaa Ss India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:01:05.787990

NOT_COVID,OXYGEN_BED,"['kedar hospital', 'college', 'nit', 'faridabad', 'haryana', 'india']","['kedar hospital', 'college', 'nit', 'faridabad', 'haryana', 'india']",['9711907803'],[],"ICU beds (without ventilator) and oxygen beds available Kedar Hospital Multispeciality 3B/3, B.P , Near DAV college, NIT., Faridabad, Haryana 121001 Contact: 9711907803 Verified at 9:43 P.M, 11-05 os COVID-19 @ | RESOURCES @: ) Bod India Although we are cross-checking on calls, please use your own discretion and verify details on your own before using any information. ",xxxx,2021-05-14T16:01:09.414180

NOT_COVID,BLOOD,['mumbai'],['mumbai'],[],[],PLASMA DONORS Mumbai Nagpur Nashik Pune Thane Aurangabad Pee re �@: ,xxxx,2021-05-14T16:01:13.971932

NOT_COVID,BLOOD,['mumbai'],['mumbai'],[],[],PLASMA DONORS Mumbai Nagpur Nashik Pune Thane Aurangabad Pee re �@: ,xxxx,2021-05-14T16:01:16.223334

NEED_HELP,BLOOD,[],[],[],[],Plasma Donors available A+ve A-ve eal O +ve O -ve TOI TS TaN tit tees ,xxxx,2021-05-14T16:01:18.611504

NEED_HELP,BLOOD,[],[],[],[],Plasma Donors available A+ve AB+ve NAGPUR COVID-19 @ ,xxxx,2021-05-14T16:01:20.595843

NEED_HELP,BLOOD,[],[],[],[],Plasma Donors available A+ve pala AB+ve NASHIK COVID-19 ae RESOURCES � �@: le ,xxxx,2021-05-14T16:01:23.199101

NEED_HELP,BLOOD,[],[],[],[],Plasma Donors available A +ve weal (= O +ve O -ve ON ,xxxx,2021-05-14T16:01:25.468039

NEED_HELP,BLOOD,[],[],[],[],Plasma Donors available A+ve B+ve O+ve THANE COVID-19 ae RESOURCES � �@: le ,xxxx,2021-05-14T16:01:27.732841

NOT_COVID,BLOOD,[],[],[],[], ,xxxx,2021-05-14T16:01:37.759037

NOT_COVID,BLOOD,"['mumbai', 'fort /', 'colaba', 'bandra', 'andheri', 'dahisar', 'sion', 'mulund']","['mumbai', 'fort /', 'colaba', 'bandra', 'andheri', 'dahisar', 'sion', 'mulund']",[],[],"@ _, Sunil Chhetri Q ww @chetrisunil11 In Mumbai, COVID19 patients can send complaints of overcharging at private hospitals from Fort/Colaba to Bandra (West and East) on covid19nodal1@mcgm.gov.in Complaints from Andheri to Dahisar and from Sion to Mulund may be sent to covid19nodal2@mcgm.gov.in - CM 10:56 AM - 13/05/21 - Twitter for Android ",xxxx,2021-05-14T16:01:42.090986

NOT_COVID,OXYGEN,[],[],[],[],#�@Y @ElixirindiaOrg U ����9) wos ane F saiedabod CovidSupport We are supporting patients with Oxygen supplies through Cylinders and Concentrators. Oxygen Cylinder Oxygen Concentrator 10 litre Capacity 5 litre per minute N ip Send donations via http://gujaratcovidsupport.org/donate or Paytm on the above number FROM THE TEAM OF #GUJARATCOVIDSUPPORT ,xxxx,2021-05-14T16:01:46.590635

NOT_COVID,OXYGEN_BED,"['dlf', 'gurugram']","['dlf', 'gurugram']",[],[],"Drive-through COVID vaccination for the 2nd dose of #Covishield (45+ age group) at DLF City Centre Mall Gurugram, tomorrow i.e. 14 May 2021 from 10 am onwards. 200 slots will be available, on a first come first serve basis ",xxxx,2021-05-14T16:01:51.349138

NOT_COVID,OXYGEN_BED,"['dlf', 'gurugram']","['dlf', 'gurugram']",[],[],"Drive-through COVID vaccination for the 2nd dose of #Covishield (45+ age group) at DLF City Centre Mall Gurugram, tomorrow i.e. 14 May 2021 from 10 am onwards. 200 slots will be available, on a first come first serve basis ",xxxx,2021-05-14T16:01:53.870446

NOT_COVID,OXYGEN_BED,"['chandigarh', 'india', 'chandigarh']","['chandigarh', 'india', 'chandigarh']",[],"['amandeep kaur kang', 'covishield']","9 CHANDIGARH, INDIA Naina Mishra Tribune News Service Chandigarh, May 12 The beneficiaries of the new age group (18-45 years) can book a slot from Thursday and obtain the time and place of vaccination through the CoWIN portal. The slots can be booked from 3 pm onwards, officials said. Dr Amandeep Kaur Kang, Director, Health Services, UT, said, �The slots for booking online appointment will be available tomorrow and remain open for the next 15 days. Initially, about 1,000 slots will be visible per day. Depending on the response, the slots may be increased later.� The Central Government has allotted 33,000 vaccines to the UT for persons in the age group of 18-45 years, The consignment of Covishield was received by the UT health authorities today. Eligible beneficiaries will be inoculated from May 14, Walk-in vaccination facility will not be available to the beneficiaries under this age group. ",xxxx,2021-05-14T16:02:01.066176

NOT_COVID,OXYGEN,['delhi'],['delhi'],"['9999119655', '491999911965']",[],"Oxygen concentrator Contact : 9999119655 a) 4919999119655 mt S T�).�le�7#m ccd Specifications of Oxygen Concentrator Ming can be ate #78 saconipe ayer eration sebtieting me 2028"" ieem fran ote team me mrs ae Home grade 1-7 L 2 pes only Only in Delhi or other states too?? 10:33 am W All India free delivery Okay thank you j6:39 am w Please use information after re-checking it yourself too. ",xxxx,2021-05-14T16:02:06.828699

NOT_COVID,OXYGEN_BED,[],[],[],[],"Campsites for Antigen testing Area Oa 1) Badshapur Badshapur ETT Bale h rs) PETE lei ey lature ged) BHANGROLA ie l@a Lire lits i ae ele cy UPHC Chandariok CHANDERLOK ea a tg UPHC Gandhi Nagar PHC Garhi Harsru PHC Gurgaon Village Kasan ORC CLs eee. lige im else): | UPHC Nathupur Pe eee els] UPHC Patel Nagar CUA Ts lg beets UPHC Tigra UPHC Om Nagar Campsites Address VPO Sakatpur Pla tte) KHOTACOLONY Pe Melia mcrae a AUTO STAND BASKHUSLA SU els ae eld M.Kunj society Bhonds! GPS PATHERI THE Residency Sector 62, Gurugram THE CAMELLIAS Chandnager Le Tels ime ams Tulip garden sector 85 PIC edit els] eee Sa) ars ime UC Mea Near Global school Rajiv colony ie as lee coe) SC) eS LLY eee UC awe. lead Block f sheetla colony Bae) PERU eae bd UPHC OMNAGAR ",xxxx,2021-05-14T16:02:14.267685

NOT_COVID,OXYGEN_BED,[],[],[],[],a2 ae 2X7 ESE Tae Z Oxygen support ry Bi @ Allover Mumbe! ii i @ Free of cost == oF i: i khagna ,xxxx,2021-05-14T16:02:18.853910

NOT_COVID,OXYGEN_BED,"['hemkunt foundation oxygen centre', 'courset roadp', 'w pratiksha hospital', 'gurgaon', 'haryana']","['hemkunt foundation oxygen centre', 'courset roadp', 'w pratiksha hospital', 'gurgaon', 'haryana']",[],[],"#O2FORYOU FREE OXYGEN CYLINDER Distnibuti THURSDAY, 13TH MAY | 2 PM ONWARDS AT THE HEMKUNT FOUNDATION OXYGEN CENTRE Golf course ext road, opp. W Pratiksha Hospital, Gurgaon-122022, Haryana Please note that the distribution will be on a first come first basis and patients with Sp02 levels Lis� below 80 will be given priority. HEMKUNT #HEMKUNTFOUNDATIONHELPS ",xxxx,2021-05-14T16:02:23.220830

NOT_COVID,OXYGEN,[],[],[],"['leher', '& tanushree bhowmik']","Tehseen Poonawalla Official @ @tehseenp Thanks Leher Sethi & Tanushree Bhowmik for the #OxygenConcentrators you have generously contributed. If anyone needs an #OxygenConcentrator but can't afford it, the Poonawalla Foundation run by @mvadera will provide these FoC on returnable basis. @helloforktales @LeherSethi A ",xxxx,2021-05-14T16:02:28.083256

NOT_COVID,OXYGEN,[],[],[],"['leher', '& tanushree bhowmik']","Tehseen Poonawalla Official @ @tehseenp Thanks Leher Sethi & Tanushree Bhowmik for the #OxygenConcentrators you have generously contributed. If anyone needs an #OxygenConcentrator but can't afford it, the Poonawalla Foundation run by @mvadera will provide these FoC on returnable basis. @helloforktales @LeherSethi A ",xxxx,2021-05-14T16:02:32.423287

NOT_COVID,OXYGEN,"['maharanipeta', 'vizag']","['maharanipeta', 'vizag']",['9676412867'],[],"Oxygen refill available 9 VIZAG Jayashree Healthcare Address: Maharanipeta, Vizag Contact no: 9676412867 ",xxxx,2021-05-14T16:02:36.375505

NOT_COVID,OXYGEN,"['maharanipeta', 'vizag']","['maharanipeta', 'vizag']",['9676412867'],[],"Oxygen refill available 9 VIZAG Jayashree Healthcare Address: Maharanipeta, Vizag Contact no: 9676412867 ",xxxx,2021-05-14T16:02:39.777951

NOT_COVID,OXYGEN_BED,[],[],[],[],West Bengal health.bundlai.com ,xxxx,2021-05-14T16:02:43.853184

NOT_COVID,BLOOD,"['sootity fortis hospital', 'u']","['sootity fortis hospital', 'u']","['7303762763', '9152987824', '8686139139', '9922004305', '9922001122', '91802572257', '1123389090', '18005990019', '8322252525']",[],"Mental Health Helplines Youth for Peace International; A space for you to express your feelings Contact: 7303762763 iCall; Swaasthi Helpline, Monday-Saturday, loam-6pm. Contact: 9152987824, swaasthihelpline@tiss.edu Mann Talks; Free and Confidential, Monday-Sunday, 9am-6pm Contact: 8686139139 Connecting Trust, All Days, zpm-8pm Contact: 9922004305/9922001122 Mitram Foundation, Mon-Sat 1oam-2pm Contact: 91-8025722573 Sumaitri, Monday-Friday, z2pm-1opm, Saturday-Sunday, loam-lopm Contact: 011-23389090 Kiran - Toll Free National Helpline for Mental Health Rehabilitation Contact: 18005990019 Cooj, Monday-Friday, 3pm-7pm Contact: 0832-2252525 Mental Health Podcasts It's Ok To Talk: Stories froma Pandemic Streamingon �@sootity Fortis Hospital: Mind U, Episode 21 Streaming on @Spotify, Apple and Google Podcast Aishwarya Chawla @thesemicolonspace ",xxxx,2021-05-14T16:02:50.516508

NOT_COVID,BLOOD,[],[],[],[], ,xxxx,2021-05-14T16:02:59.707540

NOT_COVID,OXYGEN_BED,"['west bengal', ""' s"", 'kolkata', 'rs nightingale hospital', 'shakespeare sarani', 'kolkata', 'alumnorum societas', 'st', '. xavier � s collegiate school & nightingale hospital', '.', ""' s collegiate school"", 'wood street', 'kolkata', 'west bengal', 'hungerford street']","['west bengal', ""' s"", 'kolkata', 'rs nightingale hospital', 'shakespeare sarani', 'kolkata', 'alumnorum societas', 'st', '. xavier � s collegiate school & nightingale hospital', '.', ""' s collegiate school"", 'wood street', 'kolkata', 'west bengal', 'hungerford street']",['+9199035927'],[],"WEST BENGAL COVID RESOURCES ar (W.B.C.R) St. Xavier's College Autonomous, Kolkata Collegiate rs Nightingale Hospital as Schl & 11 Shakespeare Sarani,Kolkata - 700 071 Alumnorum Societas, St. Xavier�s Collegiate School & Nightingale Hospital Glad to start COVID-19 Sample Collection Centre (For RT-PCR Test) Venue : St. Xavier's Collegiate School (Primary Section) 12A Wood Street, Kolkata, West Bengal - 700016 Time ; 11:00 AM to 01:00 PM (Monday to Saturday) (Entrance - Hungerford Street) For more information, please call : covi-t9 Testing tab & +91 99035 92759 ",xxxx,2021-05-14T16:03:07.567303

NOT_COVID,OXYGEN_BED,"['west bengal', 'west bengal']","['west bengal', 'west bengal']","['1800313444', '3323412600', '3323576000', '+91629064875', '6291215847', '3322141995', '3322141972', '3322140002']",[],"WEST BENGAL COVID RESOURCES (W.B.C ICU BEDS are not readily available. PLEASE PAY ATTENTION TO THE PROCESS Peace SMy eel A OT TeaC met RO TOLER CCOQCO MTEL COE etter 1) FIRST call the West Bengal 24/7 Corona Helpline (1800 313 444 222/03323412600) 2) If it doesn't respond, then call the Swasthya Bhavan mobile numbers and landline (03323576000/(+91)6290648755/6291215847) 3) If that too doesn't respond, then call the phone numbers at Covid Admission (Nabanna) and state your requirements (03322141995/03322141972/03322140002) 4) You will then be directed to your respective District Control Room, who will then help you out saad Co By mao cem Se OM CURT Olas BI eum mE TAC oua aT! be routed again to Nabanna, who will then look for other options and guide you ",xxxx,2021-05-14T16:03:14.085737

NOT_COVID,OXYGEN_BED,"['w', '.']","['w', '.']",[],[],WEST BENGAL COVID RESOURCES (W.B.C.R.) ,xxxx,2021-05-14T16:03:19.922246

NOT_COVID,OXYGEN_BED,[],[],[],[],WEST BENGAL COVID RESOURCES af (W.B.CR) WY AMBULANCE LEADS � (oc) ,xxxx,2021-05-14T16:03:23.809784

NOT_COVID,OXYGEN_BED,[],[],[],[],WEST BENGAL COVID RESOURCES af (W.B.CR) WY AMBULANCE LEADS � (oc) ,xxxx,2021-05-14T16:03:25.605930

NOT_COVID,OXYGEN_BED,['kolkata'],['kolkata'],['9836909839'],[],WEST BENGAL COVID RESOURCES af (W.B.C.R) wy HINDUSTAN AMBULANCE 9836909839 Kolkata Verified at 1:03 pm. 6.5.2021 � (0) ,xxxx,2021-05-14T16:03:28.739804

NOT_COVID,OXYGEN_BED,"['.', 'kolkata', 'south']","['.', 'kolkata', 'south']",['9830601342'],[],WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy HARINAVI AMBULANCE 9830601342 Kolkata (SOUTH) Verified at 1:03 pm. 6.5.2021 � fo) ,xxxx,2021-05-14T16:03:31.838719

NOT_COVID,OXYGEN_BED,['kolkata'],['kolkata'],['9748122315'],[],WEST BENGAL COVID RESOURCES an (W.B.C.R) wy JOY MAA AMBULANCE 9748122315 Kolkata Verified at 1:10 pm. 6.5.2021 � (o) ,xxxx,2021-05-14T16:03:33.847783

NOT_COVID,OXYGEN_BED,"['w', '.', '.', 'kolkata']","['w', '.', '.', 'kolkata']",['9830294165'],[],WEST BENGAL COVID RESOURCES af (W.B.C.R.) wy KOLKATA INTERNATIONAL AMBULANCE 9830294165 Kolkata Verified at 1:11 pm. 6.5.2021 � (o) ,xxxx,2021-05-14T16:03:35.830987

NOT_COVID,OXYGEN_BED,"['west bengal', 'west bengal', 'west bengal', 'west bengal']","['west bengal', 'west bengal', 'west bengal', 'west bengal']","['3323215551', '9836300300', '313444222']",[],WEST BENGAL COVID RESOURCES Wy (W.B.C.R.) 2 = Government of West Bengal . Directorate of Child Rights and Trafficking unicef Department of Women and Child Developmentand Social Welfare CHILD HELP DESK IN WEST BENGAL + For children in need of care and protection + For children who have lost their parents due to covid or otherwise + For temporary shelter for children whose parents are affected by covid For all children in distress Child Line: 1098 (toll free service for 24/7 days) Dial: O33-2321-5551 (Every working days from 10 AM to 5 PM) WhatsApp: 9836300300 for COVID related Support Dial: 18OO-313444-222 The West Bengal Government Integrated Help Line for COVID @ 0) ,xxxx,2021-05-14T16:03:42.461981

